lat,lon,weight,category
37.631633810381906,126.99724751525788,2,cafe
37.58794461715503,127.02947267428344,3,park
37.64787478844112,127.06482477805534,3,hotel
37.60899916930106,127.03071354687927,1,restaurant
37.610505625382984,126.9983706856029,3,cafe
37.61379965807883,127.06932077598051,3,cafe
37.617645024381275,127.01001564594803,2,restaurant
37.56507880191683,126.99278036623205,2,park
37.594031346718815,127.02529195894705,4,park
37.57395639618295,127.00440553085659,3,park
37.590249829810396,126.9811564142826,3,restaurant
37.55967040939317,127.0412782143991,3,cafe
37.64678280510488,127.03914607208327,2,cafe
37.571500403735584,127.06721865963881,3,restaurant
37.617176516261125,126.98368421644246,1,cafe
37.580042008147906,127.06105404535268,4,hotel
37.63740770261495,127.04971835166954,3,cafe
37.61622147383384,126.99530906001245,4,cafe
37.56316158158083,127.01792774650232,1,hotel
37.63450743208745,127.03301441309537,3,restaurant
37.6444948171145,127.00149466443777,3,park
37.64039167881959,126.98075528484604,2,park
37.60697191478592,127.05370811288724,3,restaurant
37.56454599537609,126.98646954398043,1,park
37.56924634949683,127.01907195711965,3,hotel
37.64279056847445,127.01377010655817,4,cafe
37.60523264876672,127.06030281787922,4,hotel
37.56805524984489,127.02589289584584,4,restaurant
37.63840568941964,127.01244045251136,2,cafe
37.61415717052225,127.06768067554403,4,restaurant
37.606969427447375,127.00525450004399,3,cafe
37.58762878361299,127.04264890855517,4,hotel
37.59109552821571,126.99339570303626,3,restaurant
37.57394892126818,127.0457218776948,3,cafe
37.55380572866912,127.04512519272447,3,restaurant
37.637621880810926,127.05281551549074,4,park
37.59677302168141,127.01847277772622,4,hotel
37.60476351992137,126.99221537706703,3,cafe
37.58221633097802,127.0331984347774,1,cafe
37.62513249198549,127.06102243802141,3,hotel
37.55251968708017,127.0009820227037,3,hotel
37.58721852725652,126.97201606115479,4,hotel
37.553035029438405,126.98849971037248,4,restaurant
37.5622892102205,127.0632917343892,3,park
37.64671482353973,126.9706056872711,1,restaurant
37.61577607300385,126.97538606204154,4,hotel
37.59282202463895,126.97983324164314,1,hotel
37.602374010791046,127.05918404274645,4,park
37.637280920856476,127.00833163948126,2,restaurant
37.5844210666996,127.03916109598563,2,hotel
37.609029098228966,127.04058751160053,3,park
37.61836843733395,127.01340042294521,4,cafe
37.58554137770235,127.04323827201357,1,restaurant
37.6019098486496,127.01612258649108,2,restaurant
37.62652473832785,127.02418444023026,2,cafe
37.64091793139905,127.00068142067363,2,hotel
37.56510622780768,126.9701940616015,2,cafe
37.64334193923074,127.02933080951287,4,hotel
37.55051788658154,126.9965630942063,3,park
37.62529775035977,126.99751636265938,4,park
37.63105268303172,127.05787982557689,4,hotel
37.563676405154254,127.0061850491243,4,hotel
37.59189036509132,126.9802353799964,3,park
37.631525627799505,127.03303699014727,4,restaurant
37.551427118968455,127.02384405599994,3,cafe
37.61284619478663,126.97575691059997,4,hotel
37.6293023658098,127.00489111132178,2,hotel
37.60130035828222,127.03112076959412,4,hotel
37.622584942055106,126.99797192437255,2,hotel
37.57264234826971,127.06861526190212,3,cafe
37.56985211479927,127.04989675597885,1,restaurant
37.586312695055035,127.02042120181889,1,restaurant
37.567940602756714,127.06155294189821,2,hotel
37.584606143911245,126.97347407443955,1,hotel
37.64481240614108,126.99245392846046,4,park
37.60733327176111,127.06148325866312,4,hotel
37.58400680674208,127.02087176583575,3,restaurant
37.57715246198087,126.98702071235823,4,restaurant
37.64520394907075,127.02700903669111,3,park
37.59444782096471,127.04302308859066,3,hotel
37.648039475088055,127.03034160168534,2,cafe
37.60155226691062,126.97458794042522,3,hotel
37.60211661290262,126.97367296122518,1,cafe
37.6396540523716,127.01070872364427,3,restaurant
37.624276741821504,126.97162608531409,1,park
37.608065286385276,126.97840800891353,3,cafe
37.59266495038362,127.03425644727233,3,restaurant
37.637818785941825,127.01384510997504,3,park
37.59116461499069,126.9785519547915,2,park
37.642275957616846,127.05764543906443,3,park
37.55687153521218,127.00684868771071,2,hotel
37.59299968619011,127.0583171646731,1,hotel
37.60195148198778,127.03092395165348,3,restaurant
37.645093819558184,127.03209677480406,3,cafe
37.575099924666475,127.01240305979077,1,hotel
37.63060391472621,127.03719946377808,3,hotel
37.61764711999986,126.99435326541854,4,park
37.621708590428106,126.99574270839402,3,hotel
37.61296221828402,127.05749086820663,2,cafe
37.64715607084616,126.99037372959653,2,park
37.58326814592113,127.00860478645589,1,hotel
37.589827555967936,127.0444719889592,1,cafe
37.57029117522135,127.00300015160316,4,cafe
37.555070405527225,127.00659801740426,3,park
37.571290819497534,127.06091773999091,4,hotel
37.641546439712386,126.9906469088342,1,restaurant
37.63401688171584,126.99411790547494,3,restaurant
37.56124057414925,127.0586731380864,4,park
37.61037790253168,126.9975235125311,1,hotel
37.59791964948896,127.00306047054043,1,hotel
37.60946848704882,127.0581988929155,3,cafe
37.6159275006609,127.00211324473389,4,cafe
37.58066594908888,127.0696978239634,4,park
37.64613508447364,127.05212808565072,2,hotel
37.59658400350611,127.05466702479431,2,park
37.61281008548649,126.99256772770953,4,hotel
37.61352261838997,126.99170643862367,3,hotel
37.568388939650966,127.04525762710698,1,cafe
37.556186541815634,127.05267295916764,1,restaurant
37.591151682349796,126.99245427995506,1,cafe
37.626403008843845,126.9905982494494,4,cafe
37.63152217882917,126.9943557025654,3,restaurant
37.6229989249002,126.98376112568658,4,cafe
37.56132049525252,127.01212003437323,4,hotel
37.6413354861531,127.02029127937115,3,restaurant
37.630203657799726,127.03281665491015,2,restaurant
37.63776913666495,126.97553534652577,2,hotel
37.602330415297516,126.98921951604126,2,cafe
37.641563543510074,126.9817071695912,3,restaurant
37.55466522379539,126.99700094047404,3,cafe
37.55302888339316,126.98857853074749,2,cafe
37.552021557335614,127.06362727266574,2,hotel
37.575276867795246,127.00733432044937,4,restaurant
37.5748569773209,126.98388977275224,2,hotel
37.568750333435595,127.03664416345428,1,park
37.60670558183854,127.0672906179051,3,hotel
37.5538985841033,127.04944125247397,1,cafe
37.60903878678348,127.03482095924,2,restaurant
37.56660111530472,127.00781614991907,2,hotel
37.617787370856725,127.01032972495084,1,restaurant
37.552107535444385,127.00021328245128,3,hotel
37.58105701970532,127.05062211382736,4,park
37.64383412868646,127.0503339009489,1,hotel
37.60383963798772,127.01893946770195,1,cafe
37.63115874027467,127.05619330340814,2,hotel
37.61580260816117,127.03521989023655,4,cafe
37.61107507856135,127.03855612176623,4,cafe
37.569125268008484,126.99687771365743,4,restaurant
37.607439474825775,126.99415651870812,2,hotel
37.5539686418459,126.99277287444298,2,restaurant
37.630166440509186,127.06125107263394,1,cafe
37.646007091702614,127.05002475535515,4,cafe
37.63540090713418,127.05992605645878,3,restaurant
37.5550709645966,127.05227390203511,1,park
37.58386600833802,127.05049184172191,3,restaurant
37.581800319786225,127.01360563176222,3,cafe
37.56127169917229,127.04656172577536,1,hotel
37.61266118193281,126.98666470873343,2,cafe
37.62974581753663,127.03557750152811,3,cafe
37.58137214720022,126.97427625531918,2,hotel
37.63628092349187,127.06657746570657,1,cafe
37.62971269128461,127.05794493089277,4,cafe
37.56291379414743,126.98649564193475,4,restaurant
37.62668591567381,127.04687101296727,1,restaurant
37.63826207199019,127.05236488382054,1,hotel
37.56972825698317,126.97420060282731,4,restaurant
37.60736411794985,127.02661105298408,2,hotel
37.613874996602206,127.012010087337,1,restaurant
37.61093342574926,127.03187475736677,2,cafe
37.5596245677628,127.05863670576049,3,hotel
37.61611914610149,127.04229543584535,2,cafe
37.61319547246795,126.99111537778356,2,cafe
37.632388548900195,127.02547096425084,2,restaurant
37.63035126991303,127.02617442778356,3,hotel
37.582716820793266,126.97113889369692,2,hotel
37.622204733292655,126.9831855438434,4,cafe
37.63672733875723,127.00594805849327,4,park
37.639294775819074,126.9878014588394,4,hotel
37.5661512326947,126.99372632074542,1,hotel
37.55267023500863,127.03761118167075,1,park
37.61508074434222,127.06612993716094,4,hotel
37.57146762727437,127.0158060491724,2,park
37.6063709724267,127.03460682991192,3,cafe
37.64448045298068,127.04614078423748,2,park
37.58793196242525,127.0372958684827,3,park
37.575277455038425,127.03570128458384,3,hotel
37.595651004996185,126.97011727571356,1,hotel
37.61572439132707,127.0569917082667,1,cafe
37.56010989678546,126.98612637240122,3,restaurant
37.58805847635005,126.98804935222142,4,restaurant
37.56337211888385,127.02098099303886,4,restaurant
37.616244622161425,127.02868657306455,4,park
37.63305525322632,127.04555737830076,1,park
37.587685378140876,126.9992924093962,4,cafe
37.58717239527744,127.06451770598382,2,hotel
37.60395216589474,127.03282358851935,1,hotel
37.57150577796381,127.05441413953942,4,cafe
37.57474095916167,127.01770158894072,1,restaurant
37.58298522832824,126.97711468167961,3,park
37.59574256981382,126.97121101593487,4,park
37.55815314603026,127.03402548099777,4,hotel
37.625273213636696,127.01261368579563,3,restaurant
37.607905457442925,127.01404770188608,2,cafe
37.57996938728905,127.00259883753283,1,restaurant
37.557754657235094,126.98782964431781,2,hotel
37.62631809514014,127.01736782388558,1,restaurant
37.56310789882913,126.99547952403034,2,restaurant
37.563320664234965,127.05927530969618,1,hotel
37.56306842458073,126.98787394406753,3,hotel
37.55812623111159,127.06676775167652,3,park
37.640639236540025,127.05602833746923,2,cafe
37.576924429967335,127.00836341325115,3,hotel
37.58064105792068,127.04728568951795,4,hotel
37.633279431000204,127.02807116158706,2,hotel
37.611992345971174,127.01659316756408,3,cafe
37.56871433865407,127.05119924643016,4,hotel
37.593481341237656,127.05307915754943,1,cafe
37.638392246472215,126.99015066474688,3,cafe
37.587537401701944,127.06060105452588,1,restaurant
37.62108815531965,126.97320828884091,3,hotel
37.559680770883645,126.97055231605611,2,restaurant
37.62273247767385,127.01836769860907,2,hotel
37.62764735240652,127.00013338514903,1,restaurant
37.63257667817021,127.01226695569082,2,hotel
37.61742009904352,127.01790102576551,3,hotel
37.587073279482624,127.01683299905781,2,restaurant
37.55642120001661,127.06078420365311,1,cafe
37.601877623406025,127.06181987006943,4,restaurant
37.625745990638215,127.00462038946391,1,park
37.569083820348965,126.99876107487339,2,restaurant
37.57662372266129,127.03539983615687,1,park
37.60361200423793,126.98984187300111,1,cafe
37.62483315628979,127.01004790587352,4,park
37.639658673075914,127.04179568285147,2,cafe
37.56257415175342,126.9705689780863,4,cafe
37.568427021286645,127.04718260675857,4,restaurant
37.62995369713881,127.04338404962718,3,cafe
37.61445216230234,127.00872631330255,3,hotel
37.622097279181,126.99478388106382,4,hotel
37.64967711650313,127.02400419204974,1,park
37.64391799586909,126.99956415124402,3,hotel
37.63430250668416,127.05210857164505,2,hotel
37.62771158090531,127.02906102621755,3,hotel
37.58950192152064,127.00067310079304,2,hotel
37.61412291106098,127.05076815531548,4,park
37.56844456424466,127.03075883760638,1,hotel
37.625949446528075,126.9831962289848,4,cafe
37.62576906645184,127.01140050411746,4,restaurant
37.62212952136347,127.0189733961473,4,hotel
37.59447990244268,127.0644742343917,4,cafe
37.58781803287908,127.0020665457046,1,cafe
37.59197709323699,127.0148517488489,1,hotel
37.55333392351112,127.06767943375738,1,restaurant
37.634432011641145,127.01261541596679,3,hotel
37.60423698775548,127.05271081614063,1,restaurant
37.58875186390017,126.97969654199133,2,hotel
37.604802876826604,127.00938153454521,1,park
37.622164021851965,126.98838048331167,1,park
37.58814608693984,127.0583986059436,3,restaurant
37.633064067341195,127.02526172151804,2,park
37.64194633463054,126.99185456350682,3,park
37.58874322973106,126.9792176973627,1,park
37.56378161543499,127.01209073726253,4,hotel
37.626037329599015,126.9796404390309,3,cafe
37.64929488587486,127.0185244930233,3,hotel
37.564798814876205,127.04287877690689,2,park
37.62126756760615,127.00103863525712,4,restaurant
37.632532340030004,126.98674817102662,3,hotel
37.642057194499635,127.00615254989131,2,restaurant
37.56233814142775,126.98661585307434,4,hotel
37.55918099131516,127.05438391219081,4,restaurant
37.64878715818465,126.97961245355565,3,hotel
37.56167564851015,127.04409423822901,2,restaurant
37.567680755913685,127.00338392065632,2,restaurant
37.6074952933829,127.04283762777138,2,hotel
37.59462730362896,127.04709600535305,1,restaurant
37.62503921913278,126.98350554687153,1,hotel
37.56905572481581,127.0456506815429,3,park
37.64144277615599,127.06456207028779,3,park
37.57171948463077,127.02670526405575,3,hotel
37.62691109901866,127.03449341499679,4,park
37.556760352527405,127.00225858586809,4,park
37.597340258775716,126.9874482057584,1,restaurant
37.55325583266452,127.04443866122324,1,cafe
37.58138107063971,127.05204658501138,2,restaurant
37.5812230674175,126.99061424311978,1,hotel
37.621974843913854,126.98134402435734,3,cafe
37.595501748315236,127.00522791699709,4,hotel
37.555677436239286,127.03260835836029,3,restaurant
37.6495361659429,127.00650660320618,3,cafe
37.63886993067083,127.06640123534756,4,cafe
37.64163239349734,127.0491474997583,1,hotel
37.57465755300736,127.06161907876623,2,restaurant
37.589411025472494,127.02996421700341,3,restaurant
37.57271795009133,127.04557548421482,4,restaurant
37.56249063821777,127.06509869764251,1,restaurant
37.55330239246657,126.97356237909838,1,hotel
37.60033364479864,127.02749106319983,3,cafe
37.562313365606634,126.9887093255774,3,park
37.56763043713681,127.04951122781019,3,hotel
37.63604756804576,126.99326371385573,1,cafe
37.59842427686339,127.04416131664647,3,hotel
37.56837035210202,127.00326196646381,3,restaurant
37.61698645598173,127.03515238151459,1,park
37.57658648776948,127.03789600362735,1,park
37.602693720005,127.0608818792697,4,park
37.57829528678623,127.05723799004674,4,hotel
37.60161611875109,127.01378029389099,4,park
37.61285335907491,127.03890186935229,1,restaurant
37.60362080795412,126.98823944777699,4,park
37.58956041072949,126.9798072441793,3,restaurant
37.62908137987705,127.04140634502795,4,hotel
37.63734374491457,127.06068351907697,3,park
37.56793712636882,127.04466493120593,2,restaurant
37.5636308724818,127.02167630529068,2,hotel
37.5613191640782,127.03295829855838,4,hotel
37.64795967304483,127.04300788161032,4,park
37.64415913028559,127.02693288963933,3,cafe
37.57306671823011,127.00630675961746,3,hotel
37.64699075735822,127.0550760702015,3,hotel
37.57078176671234,127.00692688411286,4,restaurant
37.60064760161881,127.06036816911767,3,restaurant
37.59973850442195,127.04994038751308,1,hotel
37.641495590273884,127.04930197122249,1,hotel
37.55405288598948,127.05337328948681,4,park
37.581535081443434,127.06868122923031,4,park
37.60999746984657,127.06898634797055,1,park
37.556639821850325,127.02014037393653,3,cafe
37.5736550576406,127.00772797389531,2,hotel
37.59650634540975,127.04331761261543,1,park
37.63808570268692,127.06679238285163,3,park
37.62609595216578,127.03300836701341,2,cafe
37.63289804695617,126.97257023945282,4,cafe
37.62610697725293,126.97385543272007,1,restaurant
37.620772077604975,127.01641646817663,3,park
37.63496933426464,127.04877025757432,2,cafe
37.618147669073664,127.05874997458695,4,restaurant
37.62356830593136,127.00750075648968,4,cafe
37.58016445027522,127.02171692942125,3,restaurant
37.56676407228987,127.02130342312486,2,restaurant
37.625652497915574,126.97945803497389,4,restaurant
37.56658372957686,126.97008905938533,2,restaurant
37.641945585151994,127.02236779341236,2,hotel
37.60966428373561,127.02042832976343,4,cafe
37.58294341128718,127.05636142431385,1,park
37.643664315665234,126.98816827710701,1,park
37.56551302719378,127.05525398846366,1,cafe
37.60144663376952,126.99712559589571,1,cafe
37.55915540732162,127.02392528152204,1,hotel
37.646542770908454,127.04070158395652,3,park
37.60753760618116,126.9845274982293,1,park
37.63036665978,127.06464213677818,1,hotel
37.57819224186477,127.0657860577956,1,cafe
37.63017966266685,127.06699918980769,3,restaurant
37.620284196558906,126.97022426330335,1,hotel
37.61436814697927,127.0343431985557,4,cafe
37.6450562814907,127.0371075093779,3,restaurant
37.59334913380952,127.05799123122998,3,park
37.59150884335921,126.99014772822848,1,cafe
37.6192121128785,126.98240289234288,1,cafe
37.6335055306143,127.05094340898825,4,park
37.58350760200338,126.99617012761189,1,park
37.61696570546957,126.97660309206901,2,park
37.570903740786406,126.97919203438535,3,hotel
37.60516999736529,127.03451772772982,3,restaurant
37.62691717018681,127.02358584990144,4,restaurant
37.55653149511502,127.04478979428434,1,restaurant
37.622784206544424,127.05071201637271,3,cafe
37.55154324769505,126.97027077448472,3,park
37.645835002899524,127.06329380894765,3,restaurant
37.59686698004984,127.05796756319916,4,restaurant
37.59090708562813,127.06330619806505,3,cafe
37.622044465086766,127.04686688602553,4,restaurant
37.60232988699661,127.00837561847314,2,park
37.62308488553232,126.99481635447395,2,cafe
37.55847578947337,127.06124575699572,3,hotel
37.606279187066285,127.01202145511176,2,restaurant
37.60581086928496,127.01879063274694,1,cafe
37.64321138917088,127.03984429538534,2,restaurant
37.55396055780886,127.03884014814807,2,hotel
37.595281964305634,127.03934305565755,4,park
37.613107291216004,127.03235973193256,4,cafe
37.605074695126824,127.02086315408377,3,park
37.55741610978174,127.04670247474527,1,hotel
37.60932283931856,127.00957907604537,3,hotel
37.57221968852272,126.99623619096394,3,cafe
37.56955491793368,127.06090721653294,1,cafe
37.637869088474766,127.05459850273806,3,cafe
37.56978421077397,127.04179504660992,2,hotel
37.59542907520064,126.98682590487057,1,restaurant
37.62502868822392,126.97456568847554,2,park
37.620731538602456,127.06224469980687,4,park
37.60534590059213,127.06429159690049,2,park
37.630704574692636,126.99724070802115,1,park
37.5965816174204,127.0329461489819,4,hotel
37.61203854337394,126.97183715467901,4,restaurant
37.631891664071894,127.00936701552918,2,restaurant
37.617809163601294,127.04039881763772,2,park
37.614182836670736,127.00610381516603,2,hotel
37.59061287237371,127.05071175649003,3,restaurant
37.60583234580933,127.06127969414408,1,restaurant
37.58960826639763,126.9837207907105,4,cafe
37.62442922552971,127.03881689644311,1,cafe
37.58804301561142,127.00760049280285,4,park
37.59666211543194,126.98743840976002,4,park
37.62554570899978,127.00492421791539,2,cafe
37.600365579847264,127.01818133445913,3,cafe
37.58380325706819,127.05958917362308,1,park
37.63268189388694,127.04654020059255,3,restaurant
37.588096259413284,126.97051788492436,3,park
37.634472910067444,126.97564430586237,3,park
37.628524040269866,127.06938553632325,3,cafe
37.59472888237709,127.02566244000012,3,hotel
37.62128909397298,127.03101857039701,1,park
37.553438970025084,127.0052761796969,1,cafe
37.588979840388184,127.05314419121098,2,park
37.63603336861961,127.02570266910328,1,restaurant
37.60795393575183,127.02925966811375,4,cafe
37.60578258262234,126.99495143637475,3,hotel
37.616473888555355,127.04767085080894,3,restaurant
37.61776716319742,126.99141682794655,3,cafe
37.608359825104706,126.98372568332397,1,restaurant
37.59206293105099,127.02973789013066,4,hotel
37.568348368818675,127.05323257239614,3,restaurant
37.57926420351358,126.99930761453966,4,park
37.57929221770345,127.0002102487534,2,restaurant
37.59307449246402,126.98493726027598,3,cafe
37.64990587554798,127.03031736768233,4,restaurant
37.585255194187866,127.04707742801429,2,cafe
37.59473792818192,126.98256237941898,2,cafe
37.58716275638264,127.02351697393829,3,park
37.60814277395249,127.02397238610166,1,restaurant
37.64478985794758,126.98067551264806,3,park
37.63890728937185,127.02302910479573,1,restaurant
37.58771387457045,126.99718780499032,3,park
37.57669011420419,126.98991259568471,1,hotel
37.638439860435135,127.06855551917253,1,cafe
37.59938333389141,126.97903427963719,4,hotel
37.61855411471181,127.00434270719755,1,cafe
37.55732914228296,127.03186435766374,2,park
37.63665576968862,127.01048279110798,3,restaurant
37.58129651626169,126.97178905342597,2,hotel
37.59945269572874,127.05662475148654,3,cafe
37.56980210817594,126.99392190815641,4,park
37.592024262272616,127.01120819696945,1,cafe
37.63280489172968,127.06085388982942,1,hotel
37.63275792478737,127.06695472264921,2,cafe
37.59736720130684,127.06147746883113,3,restaurant
37.62679107011785,127.01110132881219,3,park
37.59580668657266,127.04441241415282,4,cafe
37.58733563401792,127.05484396890465,1,cafe
37.60458889765804,126.98972376551221,4,hotel
37.570134076715945,127.06694659804535,1,restaurant
37.581656152488,126.9801410864783,1,hotel
37.620652877132336,127.03577179693391,2,hotel
37.62705139815346,126.99390341433197,2,cafe
37.555670813529524,126.99150019948587,4,hotel
37.62328261400527,126.98372506431146,2,hotel
37.631742993569816,127.06421102759181,2,restaurant
37.59451935732482,126.98282747482787,3,park
37.55624539128609,127.0612484880144,3,cafe
37.618291325544554,126.98657062878314,1,hotel
37.57461636596312,127.00292410583047,1,cafe
37.61433573289222,126.99114739776913,1,restaurant
37.587662250906746,127.06879350931213,2,restaurant
37.613716352038786,126.97929180656,2,park
37.57581348800776,127.05611712344846,3,hotel
37.59765370225746,127.0000453065417,1,restaurant
37.602467473903445,127.06522909985964,1,park
37.613101318243075,127.04503363279117,3,cafe
37.57031678415752,126.99638398756606,3,hotel
37.646205107520245,127.02099326423117,2,cafe
37.57891380757433,126.98611173019103,2,restaurant
37.580602013176744,127.01071879189595,2,park
37.575631238316014,126.97263020243736,1,cafe
37.556747626056804,127.03816030033646,2,cafe
37.59229229129015,127.0293321287906,2,cafe
37.62718363113167,126.99718139704979,2,park
37.62095669366848,126.97132983564514,3,restaurant
37.569557245304026,127.063902645281,2,cafe
37.56369319025333,126.98249011737597,3,restaurant
37.58214279404015,127.00277295408932,2,restaurant
37.62682551533901,126.97253931272563,3,cafe
37.59880781358522,127.00832618531938,3,restaurant
37.642318418244066,127.01016861677702,3,restaurant
37.61563837659269,127.02335070513459,1,restaurant
37.61209067806121,127.00236593152012,4,hotel
37.62676911260473,126.99497547778704,3,cafe
37.625025824769295,127.04857856324676,3,restaurant
37.584383812501436,126.99789250634495,2,restaurant
37.575700840172765,127.00320580518726,2,park
37.593762138972565,127.01910842146808,1,park
37.59892471807713,126.99738112386117,2,hotel
37.56417227704239,127.04265777996541,1,hotel
37.59413321950434,126.97839908543456,2,park
37.61398232558816,127.00231415185465,4,cafe
37.563571450498344,127.01208727273398,4,hotel
37.56380378880589,126.99580526527298,1,park
37.567372141251326,127.05398779166367,3,park
37.578333140535825,127.00541005312544,2,park
37.646170927487944,127.01206503867711,1,park
37.55257912925954,127.0168805466187,4,restaurant
37.56837391182811,127.05301729259907,1,park
37.56650478393772,126.99186991222115,1,restaurant
37.59743480251536,127.05287953660861,1,cafe
37.55150727785304,127.06483742289548,1,cafe
37.59581732205424,126.99660354330584,2,cafe
37.566292244991345,126.98692916415966,2,cafe
37.5769640222663,127.04887363819255,1,cafe
37.629244060576035,127.00128540899307,4,restaurant
37.568406722147685,126.99274205089276,4,restaurant
37.61171288330689,126.97780614780451,1,cafe
37.59063122698914,127.03137877155955,1,hotel
37.59175955692359,127.06369400232636,4,park
37.63168454175979,127.0581266701299,3,cafe
37.56609149541872,127.02887912863035,1,hotel
37.642381022512204,127.0138608114905,1,park
37.63934908572612,127.06763840936654,3,restaurant
37.61683219628377,127.03603247738174,1,restaurant
37.55494473207116,127.06561890938401,4,hotel
37.616330852849096,127.03882243883683,4,restaurant
37.610034768236396,127.03967863944636,3,cafe
37.627220590863324,127.04010618539856,4,park
37.57138315823268,126.98256730956693,3,park
37.64533560103978,126.99526268325474,4,park
37.63861971497641,126.97657933047118,2,hotel
37.56143571404144,127.06325098296419,2,park
37.58152018585886,127.06945168921649,2,hotel
37.553244418891396,127.03050623560043,1,hotel
37.633094721260804,126.98559922305405,4,cafe
37.64150947466679,126.9824359746897,1,cafe
37.648980925137586,127.01461401771175,2,restaurant
37.61119250176417,127.00908103130202,2,cafe
37.61659855788488,126.98956570659224,3,hotel
37.61784055334961,126.97892212238641,3,hotel
37.60701484348129,127.03473886809722,3,restaurant
37.64524229113476,127.04922986593138,1,hotel
37.610786122872845,126.97630857091471,4,cafe
37.58357260391971,127.00095139880662,4,hotel
37.60128772399345,127.00004271412068,1,restaurant
37.55186628748812,127.02421827760956,3,cafe
37.62241263048247,127.03045242557815,1,park
37.61939210761945,127.01104836269757,3,hotel
37.59210511412469,127.05659434414277,4,restaurant
37.63514810904687,127.00907900668871,4,hotel
37.62555260958503,127.00033629484258,3,park
37.58366845983759,127.04667244366578,2,restaurant
37.55774979697373,127.05419316441001,3,hotel
37.563222302482885,127.05773985660274,3,hotel
37.56842722293348,126.98692824808565,3,park
37.58039180290119,126.98969576469426,4,restaurant
37.594751572422055,127.01626033810714,4,cafe
37.64279965782901,127.06675676876715,3,hotel
37.57784178978795,127.03203588045344,4,hotel
37.639858566304305,127.0323360216057,1,cafe
37.618046218010655,127.00266738943871,3,hotel
37.63534929150199,127.069049060383,1,hotel
37.5903253394688,126.9882606134683,1,restaurant
37.550327674191365,127.02592875722925,1,cafe
37.628696736206564,127.03748982374921,4,park
37.57454758512191,127.05099871020522,3,hotel
37.56424802057625,127.05134685829431,1,cafe
37.62994915982844,127.00865192676541,3,cafe
37.61863286499978,126.99709996005512,4,restaurant
37.571241520084286,127.06797632327681,4,park
37.57675818147205,127.02529341662866,1,restaurant
37.643921983143294,126.99820802630462,2,cafe
37.57685379750922,126.98382871147173,4,park
37.62024058780438,127.05031874955884,1,hotel
37.562955324664316,127.05485194282936,3,park
37.63150358692078,127.02697963692812,3,restaurant
37.561759001121764,127.0083991752738,1,cafe
37.601604112678075,127.03597174886856,1,cafe
37.55352176265672,127.068010662539,4,cafe
37.60500785455973,127.0278321146505,4,hotel
37.63466216139847,127.04871024754272,3,cafe
37.55843985119145,127.05820569801038,4,hotel
37.57742565793905,127.04568535832676,1,cafe
37.62646930633927,127.01865533260532,1,park
37.61080983194572,126.98783161449836,4,park
37.5812796906547,127.03965463126994,1,park
37.612890387945406,127.05314959698752,3,park
37.595471032042234,127.0662859327352,3,park
37.63623562657054,126.9852278281289,2,park
37.57929399024979,126.98136739553921,2,restaurant
